	ISU_CD	ISU_SRT_CD	ISU_NM	ISU_ABBRV	ISU_ENG_NM	LIST_DD	MKT_TP_NM	SECUGRP_NM	SECT_TP_NM	KIND_STKCERT_TP_NM	PARVAL	LIST_SHRS	KOSPI200
2621	KR7335810008	335810	프리시젼바이오	프리시젼바이오	Precision Biosensor Inc.	20201222	KOSDAQ	주권	기술성장기업부	보통주	500	17957810	
2622	KR7053160008	053160	프리엠스	프리엠스	FreeMs Corporation	20011030	KOSDAQ	주권	중견기업부	보통주	500	6000000	
2623	KR7405000001	405000	플라즈맵	플라즈맵	Plasmapp Co., Ltd.	20221021	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	3838444	
2624	KR7041590001	041590	플래스크	플래스크	Flask	20021101	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	48972158	
2625	KR7367000007	367000	플래티어	플래티어	Plateer Co., Ltd.	20210812	KOSDAQ	주권	벤처기업부	보통주	500	8388207	
2626	KR7075130005	075130	플랜티넷	플랜티넷	PLANTYNET Co., Ltd.	20050610	KOSDAQ	주권	벤처기업부	보통주	500	16622320	
2627	KR7237820006	237820	플레이디	플레이디	PlayD Co., Ltd.	20200312	KOSDAQ	주권	중견기업부	보통주	500	12827140	
2628	KR7023770001	023770	플레이위드코리아	플레이위드	PLAYWITH KOREA	19941107	KOSDAQ	주권	중견기업부	보통주	500	8946495	
2629	KR7019570001	019570	플루토스투자	플루토스	Plutus Investment	19890314	KOSDAQ	주권	중견기업부	보통주	500	67110042	
2630	KR7300080009	300080	플리토	플리토	FLITTO Inc.	20190717	KOSDAQ	주권	기술성장기업부	보통주	500	16505451	
2631	KR7033790007	033790	피노	피노	FINO INC.	20010626	KOSDAQ	주권	중견기업부	보통주	500	68037321	
2632	KR7032580003	032580	피델릭스	피델릭스	Fidelix Co., Ltd.	19970422	KOSDAQ	주권	중견기업부	보통주	500	33132064	
2633	KR7051380004	051380	피씨디렉트	피씨디렉트	PC Direct, Inc.	20020215	KOSDAQ	주권	중견기업부	보통주	500	15340072	
2634	KR7241820000	241820	피씨엘	피씨엘	PCL. Inc	20170223	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	2782098	
2635	KR7452450000	452450	피아이이	피아이이	PIE CO., LTD.	20250204	KOSDAQ	주권	벤처기업부	보통주	100	35878500	
2636	KR7237750005	237750	피앤씨테크	피앤씨테크	PNC Technologies Co., Ltd.	20160704	KOSDAQ	주권	벤처기업부	보통주	500	6496600	
2637	KR7460940000	460940	피앤에스로보틱스	피앤에스로보틱스	P&S Robotics	20240731	KOSDAQ	주권	기술성장기업부	보통주	500	13131480	
2638	KR7332570001	332570	피에스일렉트로닉스	PS일렉트로닉스	Pentastone Electronics	20200731	KOSDAQ	주권	벤처기업부	보통주	500	43789726	
2639	KR7319660007	319660	피에스케이	피에스케이	PSK INC.	20190510	KOSDAQ	주권	우량기업부	보통주	500	28966714	
2640	KR7031980006	031980	피에스케이홀딩스	피에스케이홀딩스	PSK HOLDINGS INC.	19970107	KOSDAQ	주권	우량기업부	보통주	500	21562395	
2641	KR7002230001	002230	피에스텍	피에스텍	PSTEC	19910104	KOSDAQ	주권	중견기업부	보통주	500	19273820	
2642	KR7043370006	043370	피에이치에이	피에이치에이	PHA	20011213	KOSDAQ	주권	우량기업부	보통주	500	21000000	
2643	KR7239890007	239890	피엔에이치테크	피엔에이치테크	P&H TECH Co., Ltd.	20210216	KOSDAQ	주권	기술성장기업부	보통주	500	9935755	
2644	KR7347740003	347740	피엔케이피부임상연구센타	피엔케이피부임상연구센타	P&K Skin Research Center Co.,Ltd.	20200909	KOSDAQ	주권	벤처기업부	보통주	500	30010576	
2645	KR7137400008	137400	피엔티	피엔티	People & Technology, Inc.	20120706	KOSDAQ	주권	우량기업부	보통주	500	23743086	
2646	KR7257370007	257370	피엔티엠에스	피엔티엠에스	People & Technology Ms, Inc.	20180913	KOSDAQ	주권	벤처기업부	보통주	500	12504861	
2647	KR7024940009	024940	피엔풍년	PN풍년	PNPOONGNYUN CO.,LTD	19950104	KOSDAQ	주권	벤처기업부	보통주	500	10000000	
2648	KR7147760003	147760	피엠티	피엠티	Protec Mems Technology	20161212	KOSDAQ	주권	벤처기업부	보통주	500	10819866	
2649	KR7128660008	128660	피제이메탈	피제이메탈	PJ METAL CO., LTD.	20101213	KOSDAQ	주권	중견기업부	보통주	500	24803369	
2650	KR7006140008	006140	피제이전자	피제이전자	PJ ELECTRONICS CO., LTD.	19931207	KOSDAQ	주권	우량기업부	보통주	500	15000000	
2651	KR7376180006	376180	피코그램	피코그램	Picogram Co.,Ltd.	20211103	KOSDAQ	주권	벤처기업부	보통주	100	18561038	
2652	KR7304840002	304840	피플바이오	피플바이오	PeopleBio, Inc.	20201019	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	21228311	
2653	KR7087600003	087600	픽셀플러스	픽셀플러스	Pixelplus. Co., Ltd.	20150612	KOSDAQ	주권	벤처기업부	보통주	500	8166558	
2654	KR7291810000	291810	핀텔	핀텔	Pintel Co., Ltd.	20221020	KOSDAQ	주권	기술성장기업부	보통주	500	11368712	
2655	KR7378340004	378340	필에너지	필에너지	PHILENERGY CO., LTD.	20230714	KOSDAQ	주권	벤처기업부	보통주	500	21462882	
2656	KR7161580006	161580	필옵틱스	필옵틱스	PHILOPTICS CO., LTD.	20170601	KOSDAQ	주권	중견기업부	보통주	500	23402747	
2657	KR7347770000	347770	핌스	핌스	PIMS Inc.	20200918	KOSDAQ	주권	중견기업부	보통주	500	22857042	
2658	KR7163730005	163730	핑거	핑거	Finger Inc.	20210129	KOSDAQ	주권	벤처기업부	보통주	500	9406568	
2659	KR7417180007	417180	핑거스토리	핑거스토리	Finger Story CO., LTD.	20221208	KOSDAQ	주권	중견기업부	보통주	100	17548623	
2660	KR7454640004	454640	하나29호기업인수목적	하나29호스팩	Hana 29 Special Purpose Acquisition Company	20230628	KOSDAQ	주권	관리종목(소속부없음)	보통주	100	5401000	
2661	KR7469880009	469880	하나30호기업인수목적	하나30호스팩	Hana 30 Special Purpose Acquisition Company	20231222	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	7305000	
2662	KR7469900005	469900	하나31호기업인수목적	하나31호스팩	Hana 31 Special Purpose Acquisition Company	20240305	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	5605000	
2663	KR7475240008	475240	하나32호기업인수목적	하나32호스팩	Hana 32 Special Purpose Acquisition Company	20240327	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	3200000	
2664	KR7475250007	475250	하나33호기업인수목적	하나33호스팩	Hana 33 Special Purpose Acquisition Company	20240424	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	3700000	
2665	KR7484130000	484130	하나34호기업인수목적	하나34호스팩	Hana Thirty-four Special Purpose Acquisition Company	20241119	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4520000	
2666	KR70041L0000	0041L0	하나35호기업인수목적	하나35호스팩	Hana 35 Special Purpose Acquisition Company	20250806	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	6030000	
2667	KR70101C0008	0101C0	하나36호기업인수목적	하나36호스팩	Hana Thirty-six Special Purpose Acquisition Company	20251222	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	7740000	
2668	KR7299030007	299030	하나기술	하나기술	HANA TECHNOLOGY CO.,LTD.	20201125	KOSDAQ	주권	벤처기업부	보통주	500	7994910	
2669	KR7067310003	067310	하나마이크론	하나마이크론	Hana Micron Inc.	20051011	KOSDAQ	주권	중견기업부	보통주	500	66378151	
2670	KR7166090001	166090	하나머티리얼즈	하나머티리얼즈	Hana Materials Inc.	20170428	KOSDAQ	주권	우량기업부	보통주	500	19777674	
2671	KR7136480001	136480	하림	하림	HARIM Co., Ltd.	20110502	KOSDAQ	주권	중견기업부	보통주	500	106209702	
2672	KR7003380003	003380	하림지주	하림지주	Harim Holdings Co., Ltd.	20170630	KOSDAQ	주권	우량기업부	보통주	100	112005621	
2673	KR7450330006	450330	하스	하스	HASS Corp.	20240703	KOSDAQ	주권	기술성장기업부	보통주	500	8186843	
2674	KR7101670008	101670	하이드로리튬	하이드로리튬	Hydro Lithium	20080715	KOSDAQ	주권	중견기업부	보통주	200	54169970	
2675	KR7365590009	365590	하이딥	하이딥	HiDeep	20201221	KOSDAQ	주권	기술성장기업부	보통주	100	154783114	
2676	KR7149980005	149980	하이로닉	하이로닉	Hironic Co.,Ltd	20141217	KOSDAQ	주권	관리종목(소속부없음)	보통주	100	18594363	
2677	KR7013030002	013030	하이록코리아	하이록코리아	HY-LOK CORPORATION	19891215	KOSDAQ	주권	우량기업부	보통주	500	11768144	
2678	KR7126700004	126700	하이비젼시스템	하이비젼시스템	HyVISION SYSTEM.INC	20100910	KOSDAQ	주권	우량기업부	보통주	500	14942112	
2679	KR7450050000	450050	하이제8호기업인수목적	하이제8호스팩	HI Special Purpose Acquisition Company VIII	20230622	KOSDAQ	주권	관리종목(소속부없음)	보통주	100	5014000	
2680	KR7160190005	160190	하이젠알앤엠	하이젠알앤엠	HIGEN RNM Co., Ltd	20240627	KOSDAQ	주권	중견기업부	보통주	500	30888000	
2681	KR7221840002	221840	하이즈항공	하이즈항공	HIZEAERO Co.,Ltd.	20151125	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	18700561	
2682	KR7106190002	106190	하이텍팜	하이텍팜	HIGH TECH PHARM CO., LTD.	20100728	KOSDAQ	주권	우량기업부	보통주	500	10633173	
2683	KR7065650004	065650	하이퍼코퍼레이션	하이퍼코퍼레이션	Hyper Corporation	20030121	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	13335216	
2684	KR7066130006	066130	하츠	하츠	HAATZ Inc.	20030211	KOSDAQ	주권	우량기업부	보통주	500	12800000	
2685	KR7004590006	004590	한국가구	한국가구	KoreaFurniture	19930603	KOSDAQ	주권	중견기업부	보통주	100	15000000	
2686	KR7039340005	039340	한국경제티브이	한국경제TV	The Korea Economic Broadcasting	20040730	KOSDAQ	주권	우량기업부	보통주	500	22500000	
2687	KR7034950006	034950	한국기업평가	한국기업평가	Korea Ratings Corporation	20020207	KOSDAQ	주권	우량기업부	보통주	5000	4540514	
2688	KR7222980005	222980	한국맥널티	한국맥널티	Mcnulty Korea Co., Ltd	20151223	KOSDAQ	주권	벤처기업부	보통주	500	11031483	
2689	KR7256840000	256840	한국비엔씨	한국비엔씨	BNC Korea Co, Ltd	20161228	KOSDAQ	주권	벤처기업부	보통주	100	68394886	
2690	KR7219750007	219750	한국비티비	한국비티비	BTB Korea	20180921	KOSDAQ	주권	중견기업부	보통주	100	65426885	
2691	KR7025550005	025550	한국선재	한국선재	HANKUK STEEL WIRE CO., LTD.	19950619	KOSDAQ	주권	우량기업부	보통주	500	25514004	
2692	KR7017890005	017890	한국알콜산업	한국알콜	KoreaAlcoholIndustrial	19920804	KOSDAQ	주권	우량기업부	보통주	500	21273506	
2693	KR7080720006	080720	한국유니온제약	한국유니온제약	UNION KOREA PHARM CO.,Ltd	20180726	KOSDAQ	주권	관리종목(소속부없음)	보통주	500	7912828	
2694	KR7041460007	041460	한국전자인증	한국전자인증	Korea Electronic Certification Authority Inc.	20101119	KOSDAQ	주권	중견기업부	보통주	500	19000000	
2695	KR7101680007	101680	한국정밀기계	한국정밀기계	HNK MACHINE TOOL CO.,LTD.	20090519	KOSDAQ	주권	중견기업부	보통주	500	8404000	
2696	KR7039740006	039740	한국정보공학	한국정보공학	Korea Information Engineering Services	20000706	KOSDAQ	주권	벤처기업부	보통주	500	8018397	
2697	KR7053300000	053300	한국정보인증	한국정보인증	KOREA INFORMATION CERTIFICATE AUTHORITY, INCORPORATED	20140204	KOSDAQ	주권	우량기업부	보통주	500	42441361	
2698	KR7025770009	025770	한국정보통신	한국정보통신	KoreaInformation&Communication	19980120	KOSDAQ	주권	우량기업부	보통주	500	37444271	
2699	KR7458610003	458610	한국제12호기업인수목적	한국제12호스팩	Korea No.12 Special Purpose Acquisition Co., LTD.	20230830	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4230000	
2700	KR7464440007	464440	한국제13호기업인수목적	한국제13호스팩	Korea No.13 Special Purpose Acquisition Co., LTD.	20231113	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4320000	
2701	KR7479880007	479880	한국제15호기업인수목적	한국제15호스팩	Korea No.15 Special Purpose Acquisition Co., LTD.	20240626	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	6870000	
2702	KR7062970009	062970	한국첨단소재	한국첨단소재	KOREA ADVANCED MATERIALS	20191226	KOSDAQ	주권	중견기업부	보통주	500	23059076	
2703	KR7023760002	023760	한국캐피탈	한국캐피탈	Han Kook Capital Co., Ltd.	19941107	KOSDAQ	주권	우량기업부	보통주	500	315609576	
2704	KR7054040001	054040	한국컴퓨터	한국컴퓨터	KOREA COMPUTER INC.	20020115	KOSDAQ	주권	우량기업부	보통주	500	16071290	
2705	KR7021650007	021650	한국큐빅	한국큐빅	CUBIC KOREA INC.	20030124	KOSDAQ	주권	중견기업부	보통주	500	16350563	
2706	KR7032300006	032300	한국파마	한국파마	KOREA PHARMA Co., Ltd.	20200810	KOSDAQ	주권	중견기업부	보통주	500	10906701	
2707	KR7037230000	037230	한국팩키지	한국팩키지	HANKUK PACKAGE CO., LTD.	19991221	KOSDAQ	주권	중견기업부	보통주	500	29800327	
2708	KR7448900001	448900	한국피아이엠	한국피아이엠	PIM KOREA Co.,Ltd.	20250404	KOSDAQ	주권	기술성장기업부	보통주	500	6004457	
2709	KR7030520001	030520	한글과컴퓨터	한글과컴퓨터	HANCOM INC.	19960924	KOSDAQ	주권	우량기업부	보통주	500	24179744	
2710	KR7052600004	052600	한네트	한네트	HANNET CO., LTD.	20010710	KOSDAQ	주권	중견기업부	보통주	500	11563700	
2711	KR7256150004	256150	한독크린텍	한독크린텍	Handok Clean Tech Co., Ltd.	20190905	KOSDAQ	주권	벤처기업부	보통주	500	8395000	
2712	KR7092460005	092460	한라아이엠에스	한라IMS	HANLA IMS Co., LTD	20070522	KOSDAQ	주권	우량기업부	보통주	500	17109680	
2713	KR7125490003	125490	한라캐스트	한라캐스트	HALLACAST Co.,Ltd	20250820	KOSDAQ	주권	벤처기업부	보통주	100	36502352	
2714	KR7452190002	452190	한빛레이저	한빛레이저	HBL Corporation	20240104	KOSDAQ	주권	벤처기업부	보통주	100	23366557	
2715	KR7047080007	047080	한빛소프트	한빛소프트	HANBIT SOFT Inc.	20020110	KOSDAQ	주권	중견기업부	보통주	500	24822362	
2716	KR7452280001	452280	한선엔지니어링	한선엔지니어링	HANSUN ENGINEERING CO., LTD.	20231124	KOSDAQ	주권	중견기업부	보통주	500	17274150	
2717	KR7066980004	066980	한성크린텍	한성크린텍	HANSUNG CLEANTECH	20030117	KOSDAQ	주권	중견기업부	보통주	500	51935125	
2718	KR7114810005	114810	한솔아이원스	한솔아이원스	Hansol IONES	20130207	KOSDAQ	주권	우량기업부	보통주	500	28593174	
2719	KR7070590005	070590	한솔인티큐브	한솔인티큐브	Hansol Inticube Co., Ltd.	20040108	KOSDAQ	주권	중견기업부	보통주	500	13879521	
2720	KR7042520007	042520	한스바이오메드	한스바이오메드	HANS BIOMED CORPORATION	20091009	KOSDAQ	주권	벤처기업부	보통주	500	14226367	
2721	KR7430690008	430690	한싹	한싹	Hanssak Co., Ltd.	20231004	KOSDAQ	주권	벤처기업부	보통주	500	10895327	
2722	KR7078350006	078350	한양디지텍	한양디지텍	HANYANG DIGITECH CO.,LTD.	20040514	KOSDAQ	주권	우량기업부	보통주	500	15244382	
2723	KR7045100005	045100	한양이엔지	한양이엔지	HANYANG ENG CO.,LTD.	20000831	KOSDAQ	주권	우량기업부	보통주	500	18000000	
2724	KR7320000003	320000	한울반도체	한울반도체	HanWool Semiconductor	20190918	KOSDAQ	주권	중견기업부	보통주	100	32897224	
2725	KR7091440008	091440	한울소재과학	한울소재과학	HanWool Materials Science, Inc.	20080201	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	30843445	
2726	KR7276730009	276730	한울앤제주	한울앤제주	HanWool & Jeju	20210526	KOSDAQ	주권	기술성장기업부	보통주	500	22149847	
2727	KR7024740003	024740	한일단조공업	한일단조	HanilForgingIndustrial	19961129	KOSDAQ	주권	우량기업부	보통주	500	32897049	
2728	KR7005860002	005860	한일사료	한일사료	HANIL FEED Co.Ltd	19941107	KOSDAQ	주권	우량기업부	보통주	500	39403685	
2729	KR7007770001	007770	한일화학공업	한일화학	HANIL CHEMICAL IND. CO., LTD	19920907	KOSDAQ	주권	중견기업부	보통주	500	3510000	
2730	KR7198940009	198940	한주라이트메탈	한주라이트메탈	HANJOO LIGHT METAL CO., LTD.	20230119	KOSDAQ	주권	중견기업부	보통주	500	38922978	
2731	KR7058450008	058450	한주에이알티	한주에이알티	HANJOO ART	20020117	KOSDAQ	주권	투자주의환기종목(소속부없음)	보통주	500	14793621	
2732	KR7107640005	107640	한중엔시에스	한중엔시에스	HanJungNCS.Co.,Ltd	20240624	KOSDAQ	주권	기술성장기업부	보통주	500	9064946	
2733	KR7079170007	079170	한창산업	한창산업	Hanchang Industry Co., Ltd.	20050201	KOSDAQ	주권	중견기업부	보통주	500	5200000	
2734	KR7054920004	054920	한컴위드	한컴위드	Hancom WITH	20011101	KOSDAQ	주권	중견기업부	보통주	500	28217081	
2735	KR7457370005	457370	한켐	한켐	HANCHEM CO.,LTD	20241022	KOSDAQ	주권	중견기업부	보통주	500	8027134	
2736	KR7002680007	002680	한탑	한탑	Hantop Inc.	19950707	KOSDAQ	주권	중견기업부	보통주	500	32316799	
2737	KR7098070006	098070	한텍	한텍	HANTECH LTD.	20250320	KOSDAQ	주권	중견기업부	보통주	5000	11121141	
2738	KR7455310003	455310	한화플러스제4호기업인수목적	한화플러스제4호스팩	Hanwha Plus No 4 Special Purpose Acquisition Company	20230907	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	5060000	
2739	KR7498390004	498390	한화플러스제5호기업인수목적	한화플러스제5호스팩	Hanwha Plus No 5 Special Purpose Acquisition Company	20250320	KOSDAQ	주권	SPAC(소속부없음)	보통주	100	4960000	
2740	KR7034810002	034810	해성산업	해성산업	Haesung Industrial Co., Ltd.	19990416	KOSDAQ	주권	중견기업부	보통주	500	32556857	
2741	KR703481K019	03481K	해성산업1우선주	해성산업1우	Haesung Industrial Co., Ltd.(1P)	20211202	KOSDAQ	주권	중견기업부	종류주권	500	1388922	
2742	KR7059270009	059270	해성에어로보틱스	해성에어로보틱스	Haisung Aero-Robotics	20210421	KOSDAQ	주권	기술성장기업부	보통주	500	11165299	
2743	KR7076610005	076610	해성옵틱스	해성옵틱스	Haesung Optics Co.,Ltd	20131106	KOSDAQ	주권	벤처기업부	보통주	500	48367748	
2744	KR7220180004	220180	핸디소프트	핸디소프트	HANDYSOFT, Inc.	20161124	KOSDAQ	주권	벤처기업부	보통주	500	23930842	
2745	HK0000214814	900270	헝셩그룹유한회사	헝셩그룹	HENG SHENG GROUP COMPANY LIMITED	20160818	KOSDAQ	외국주권	외국기업(소속부없음)	보통주	무액면	188047040	
